anger,fear,joy,sadness,analytical,confident,tentative,negative,positive,rotx,roty,rotz,width,length,height,hue,lightness,opacity,gloss
0,0,1,0,0,1,0,0,1,298,71,60,16,5,60,199,86,7,0
1,0,0,1,0,0,1,0,0,232,279,174,52,46,87,30,63,45,0
0,1,0,0,1,0,0,1,0,74,342,225,23,2,39,124,58,1,0
0,0,1,0,0,1,0,0,1,21,267,19,81,57,88,96,83,68,0
1,0,0,1,0,0,1,0,0,277,118,44,34,24,9,58,71,78,1
0,1,0,0,1,0,0,1,0,37,207,312,1,40,9,201,84,84,0
0,0,1,0,0,1,0,0,1,186,47,92,55,54,53,129,63,25,0
1,0,0,1,0,0,1,0,0,313,358,231,78,68,70,118,87,31,0
0,1,0,0,1,0,0,1,0,335,258,28,38,69,5,142,65,25,0
0,0,1,0,0,1,0,0,1,322,227,187,67,31,26,144,63,73,1
1,0,0,1,0,0,1,0,0,196,197,21,67,9,2,239,56,3,1
0,1,0,0,1,0,0,1,0,97,158,210,80,69,57,74,89,30,0
0,0,1,0,0,1,0,0,1,255,61,57,34,35,79,210,76,80,1
1,0,0,1,0,0,1,0,0,281,87,355,28,42,77,189,63,44,0
0,1,0,0,1,0,0,1,0,225,13,305,68,93,46,113,52,7,1
0,0,1,0,0,1,0,0,1,166,174,340,65,34,25,112,71,46,1
1,0,0,1,0,0,1,0,0,200,226,97,72,49,100,155,72,54,1
0,1,0,0,1,0,0,1,0,23,31,196,39,24,12,59,77,65,1
0,0,1,0,0,1,0,0,1,146,104,348,61,46,100,101,85,71,1
1,0,0,1,0,0,1,0,0,294,349,153,4,6,89,3,63,31,0
0,1,0,0,1,0,0,1,0,314,245,353,79,99,97,232,85,9,1
0,0,1,0,0,1,0,0,1,76,179,67,5,78,69,16,61,31,0
1,0,0,1,0,0,1,0,0,328,270,118,28,68,30,55,97,57,0
0,1,0,0,1,0,0,1,0,336,108,64,15,65,62,251,97,9,1
0,0,1,0,0,1,0,0,1,263,271,309,93,40,32,8,93,36,1
1,0,0,1,0,0,1,0,0,179,62,346,86,62,57,63,83,12,0
0,1,0,0,1,0,0,1,0,116,357,300,0,82,3,23,92,95,1
0,0,1,0,0,1,0,0,1,145,7,92,81,13,77,252,85,4,0
1,0,0,1,0,0,1,0,0,62,340,190,97,48,34,176,90,62,1
0,1,0,0,1,0,0,1,0,274,67,94,49,65,95,77,55,4,1
0,0,1,0,0,1,0,0,1,225,195,196,29,17,4,62,52,64,1
1,0,0,1,0,0,1,0,0,101,334,41,48,7,72,166,80,68,0
0,1,0,0,1,0,0,1,0,246,255,353,8,25,41,179,64,21,1
0,0,1,0,0,1,0,0,1,304,75,276,6,30,79,17,92,79,0
1,0,0,1,0,0,1,0,0,350,175,341,37,50,59,31,80,0,0
0,1,0,0,1,0,0,1,0,291,222,106,24,48,7,212,72,36,1
0,0,1,0,0,1,0,0,1,276,200,61,25,34,2,45,55,90,0
1,0,0,1,0,0,1,0,0,203,79,84,16,8,48,0,52,19,1
0,1,0,0,1,0,0,1,0,353,34,285,36,42,51,230,66,69,1
0,0,1,0,0,1,0,0,1,105,129,353,8,71,79,149,95,46,1
1,0,0,1,0,0,1,0,0,239,311,220,66,80,9,118,70,23,0
0,1,0,0,1,0,0,1,0,121,148,151,85,19,93,107,80,40,0
0,0,1,0,0,1,0,0,1,76,339,141,37,44,93,213,98,79,0
1,0,0,1,0,0,1,0,0,197,107,258,81,80,50,174,75,90,0
0,1,0,0,1,0,0,1,0,316,291,123,73,79,18,236,78,22,1
0,0,1,0,0,1,0,0,1,280,184,215,45,74,34,145,66,1,0
1,0,0,1,0,0,1,0,0,227,253,257,82,78,74,137,81,10,1
0,1,0,0,1,0,0,1,0,82,128,358,87,39,47,189,97,40,1
0,0,1,0,0,1,0,0,1,223,26,260,86,32,33,113,58,66,1
1,0,0,1,0,0,1,0,0,208,233,21,23,89,59,81,82,83,1
0,1,0,0,1,0,0,1,0,119,302,74,25,15,45,187,64,81,0
0,0,1,0,0,1,0,0,1,312,210,258,76,19,66,231,71,38,1
1,0,0,1,0,0,1,0,0,95,260,183,50,43,70,142,52,6,1
0,1,0,0,1,0,0,1,0,359,231,11,43,71,79,169,95,6,0
0,0,1,0,0,1,0,0,1,214,318,81,4,79,58,178,65,24,0
1,0,0,1,0,0,1,0,0,67,151,303,15,92,27,9,66,37,1
0,1,0,0,1,0,0,1,0,209,49,350,6,56,28,59,52,18,1
0,0,1,0,0,1,0,0,1,33,281,36,78,32,77,225,94,7,1
1,0,0,1,0,0,1,0,0,65,340,255,3,41,86,154,71,39,1
0,1,0,0,1,0,0,1,0,161,344,224,34,81,51,16,72,85,1
0,0,1,0,0,1,0,0,1,303,158,77,15,48,26,176,57,52,1
1,0,0,1,0,0,1,0,0,269,115,62,73,98,8,94,60,76,0
0,1,0,0,1,0,0,1,0,303,105,18,90,12,83,214,65,14,1
0,0,1,0,0,1,0,0,1,62,146,357,58,80,34,245,71,62,0
1,0,0,1,0,0,1,0,0,335,37,147,23,48,40,31,79,71,1
0,1,0,0,1,0,0,1,0,0,113,146,99,44,85,186,94,86,1
0,0,1,0,0,1,0,0,1,54,244,83,93,92,48,179,57,78,1
1,0,0,1,0,0,1,0,0,248,317,174,54,35,99,92,65,73,0
0,1,0,0,1,0,0,1,0,60,302,135,96,72,4,195,54,75,0
0,0,1,0,0,1,0,0,1,17,347,119,85,6,70,153,62,6,1
1,0,0,1,0,0,1,0,0,78,4,293,16,3,72,14,67,10,0
0,1,0,0,1,0,0,1,0,95,337,27,43,81,89,110,50,45,0
0,0,1,0,0,1,0,0,1,331,333,322,56,12,75,154,60,8,0
1,0,0,1,0,0,1,0,0,191,108,207,11,8,2,25,54,95,1
0,1,0,0,1,0,0,1,0,82,246,312,42,91,97,49,67,7,1
0,0,1,0,0,1,0,0,1,162,249,22,36,89,39,244,78,92,1
1,0,0,1,0,0,1,0,0,338,127,16,65,94,91,229,83,77,0
0,1,0,0,1,0,0,1,0,121,350,94,2,90,45,135,78,13,0
0,0,1,0,0,1,0,0,1,181,221,296,24,42,76,146,98,98,1
1,0,0,1,0,0,1,0,0,190,341,257,1,37,68,4,81,72,1
0,1,0,0,1,0,0,1,0,48,16,62,92,61,71,213,75,76,1
0,0,1,0,0,1,0,0,1,100,259,16,82,84,9,21,66,12,1
1,0,0,1,0,0,1,0,0,204,189,316,85,83,1,49,52,27,0
0,1,0,0,1,0,0,1,0,197,93,64,13,98,20,222,59,54,0
0,0,1,0,0,1,0,0,1,218,130,128,89,74,88,228,94,2,0
1,0,0,1,0,0,1,0,0,130,204,126,64,2,73,2,50,32,1
0,1,0,0,1,0,0,1,0,235,212,333,44,58,15,0,87,63,1
0,0,1,0,0,1,0,0,1,171,32,168,20,37,59,186,60,43,1
1,0,0,1,0,0,1,0,0,263,342,298,74,100,81,209,57,49,1
0,1,0,0,1,0,0,1,0,144,276,1,37,47,63,131,84,44,0
0,0,1,0,0,1,0,0,1,94,291,324,54,28,9,29,72,84,1
1,0,0,1,0,0,1,0,0,177,288,282,28,10,0,84,91,95,1
0,1,0,0,1,0,0,1,0,281,228,127,87,82,13,221,56,51,1
0,0,1,0,0,1,0,0,1,281,87,299,57,54,73,48,55,99,1
1,0,0,1,0,0,1,0,0,223,360,31,48,35,20,186,77,17,1
0,1,0,0,1,0,0,1,0,86,297,322,20,11,83,252,54,66,0
0,0,1,0,0,1,0,0,1,225,267,198,41,60,23,104,63,44,1
1,0,0,1,0,0,1,0,0,52,288,131,68,8,97,119,86,28,1
0,1,0,0,1,0,0,1,0,124,60,50,80,98,4,37,59,42,1
0,0,1,0,0,1,0,0,1,64,112,85,44,91,0,209,96,2,1
1,0,0,1,0,0,1,0,0,33,252,320,52,11,93,56,71,60,1
0,1,0,0,1,0,0,1,0,200,56,312,25,56,52,223,70,17,1
0,0,1,0,0,1,0,0,1,102,181,213,35,100,60,205,92,65,1
1,0,0,1,0,0,1,0,0,285,136,289,7,41,66,148,96,60,1
0,1,0,0,1,0,0,1,0,21,101,173,34,97,30,121,97,44,1
0,0,1,0,0,1,0,0,1,161,304,101,6,31,44,101,83,27,0
1,0,0,1,0,0,1,0,0,43,321,35,31,34,25,13,97,94,0
0,1,0,0,1,0,0,1,0,193,144,244,8,65,18,48,92,8,0
0,0,1,0,0,1,0,0,1,205,47,310,33,61,8,232,88,60,1
1,0,0,1,0,0,1,0,0,157,24,247,21,0,22,83,68,71,1
0,1,0,0,1,0,0,1,0,133,27,360,45,16,46,59,65,47,1
0,0,1,0,0,1,0,0,1,300,340,72,64,100,57,163,67,35,0
1,0,0,1,0,0,1,0,0,42,170,181,25,56,8,210,53,14,1
0,1,0,0,1,0,0,1,0,153,329,340,54,1,89,88,94,13,1
0,0,1,0,0,1,0,0,1,145,54,222,72,7,59,178,88,83,1
1,0,0,1,0,0,1,0,0,135,186,165,78,100,99,141,75,74,1
0,1,0,0,1,0,0,1,0,288,33,145,81,39,14,45,90,87,1
0,0,1,0,0,1,0,0,1,29,235,16,27,95,77,126,74,68,1
1,0,0,1,0,0,1,0,0,132,19,97,66,76,37,161,83,74,0
0,1,0,0,1,0,0,1,0,78,286,206,94,87,9,229,92,83,0
0,0,1,0,0,1,0,0,1,54,245,278,39,87,65,165,99,33,0
1,0,0,1,0,0,1,0,0,20,204,228,37,39,27,198,91,98,1
0,1,0,0,1,0,0,1,0,90,31,86,47,79,45,225,84,39,0
0,0,1,0,0,1,0,0,1,330,328,357,94,6,30,214,95,52,0
1,0,0,1,0,0,1,0,0,141,237,306,90,42,5,77,76,95,0
0,1,0,0,1,0,0,1,0,215,88,248,89,96,87,241,79,21,0
0,0,1,0,0,1,0,0,1,312,134,247,77,59,94,127,86,14,0
1,0,0,1,0,0,1,0,0,4,60,147,8,15,4,217,67,92,0
0,1,0,0,1,0,0,1,0,80,152,317,68,62,97,173,65,81,0
0,0,1,0,0,1,0,0,1,140,161,107,74,48,2,240,72,59,1
1,0,0,1,0,0,1,0,0,91,80,59,23,48,57,114,52,46,0
0,1,0,0,1,0,0,1,0,262,269,195,65,15,100,64,55,31,0
0,0,1,0,0,1,0,0,1,184,269,192,19,22,10,239,65,98,0
1,0,0,1,0,0,1,0,0,213,137,231,6,8,20,242,94,83,0
0,1,0,0,1,0,0,1,0,295,41,165,48,5,64,171,87,26,1
0,0,1,0,0,1,0,0,1,212,34,83,41,58,61,153,62,66,0
1,0,0,1,0,0,1,0,0,353,283,144,100,14,29,73,51,32,0
0,1,0,0,1,0,0,1,0,353,256,39,2,34,43,226,79,85,1
0,0,1,0,0,1,0,0,1,187,347,114,38,51,28,199,93,83,1
1,0,0,1,0,0,1,0,0,37,84,279,83,72,18,251,66,75,0
0,1,0,0,1,0,0,1,0,175,243,290,48,19,66,34,86,52,1
0,0,1,0,0,1,0,0,1,2,250,176,0,42,6,115,96,2,0
1,0,0,1,0,0,1,0,0,223,253,75,91,23,87,180,73,31,0
0,1,0,0,1,0,0,1,0,109,203,149,17,78,61,101,70,23,0
0,0,1,0,0,1,0,0,1,210,83,269,18,8,39,42,90,65,1
1,0,0,1,0,0,1,0,0,181,216,277,100,55,3,104,87,17,1
0,1,0,0,1,0,0,1,0,297,60,104,43,33,73,13,74,14,1
0,0,1,0,0,1,0,0,1,18,262,34,91,64,18,234,93,5,1
1,0,0,1,0,0,1,0,0,290,248,286,98,41,57,40,100,35,0
0,1,0,0,1,0,0,1,0,100,3,338,42,44,85,253,68,92,1
0,0,1,0,0,1,0,0,1,11,135,229,11,27,43,48,55,69,1
1,0,0,1,0,0,1,0,0,249,229,221,12,88,98,50,73,89,1
0,1,0,0,1,0,0,1,0,223,249,204,34,6,28,104,97,85,1
0,0,1,0,0,1,0,0,1,249,210,187,88,73,21,176,71,70,0
1,0,0,1,0,0,1,0,0,243,360,72,39,13,81,241,88,26,1
0,1,0,0,1,0,0,1,0,154,40,32,74,60,77,54,69,16,0
0,0,1,0,0,1,0,0,1,345,344,287,59,10,58,147,98,1,1
1,0,0,1,0,0,1,0,0,235,260,123,2,48,11,174,91,73,0
0,1,0,0,1,0,0,1,0,116,301,42,42,78,9,75,71,89,1
0,0,1,0,0,1,0,0,1,90,168,227,1,17,14,211,89,21,0
1,0,0,1,0,0,1,0,0,33,68,42,57,12,8,16,87,9,1
0,1,0,0,1,0,0,1,0,8,285,44,20,16,0,80,53,66,0
0,0,1,0,0,1,0,0,1,63,216,257,40,14,15,164,89,20,1
1,0,0,1,0,0,1,0,0,353,346,228,52,21,4,245,99,99,0
0,1,0,0,1,0,0,1,0,339,315,114,64,21,2,97,89,13,1
0,0,1,0,0,1,0,0,1,249,277,7,81,11,24,224,74,82,0
1,0,0,1,0,0,1,0,0,75,36,13,24,66,75,12,82,65,1
0,1,0,0,1,0,0,1,0,61,107,337,38,77,98,128,63,26,1
0,0,1,0,0,1,0,0,1,341,129,122,32,73,22,132,86,77,1
1,0,0,1,0,0,1,0,0,312,248,104,70,90,3,243,95,99,0
0,1,0,0,1,0,0,1,0,346,96,271,15,29,29,87,62,24,0
0,0,1,0,0,1,0,0,1,65,85,153,76,34,22,85,72,20,0
1,0,0,1,0,0,1,0,0,159,266,58,19,53,51,3,51,74,0
0,1,0,0,1,0,0,1,0,94,292,167,97,30,77,35,87,46,1
0,0,1,0,0,1,0,0,1,133,5,25,81,66,27,33,86,41,0
1,0,0,1,0,0,1,0,0,242,321,91,58,54,35,196,78,50,0
0,1,0,0,1,0,0,1,0,254,195,210,84,86,16,64,70,66,1
0,0,1,0,0,1,0,0,1,345,76,105,82,76,23,233,66,33,0
1,0,0,1,0,0,1,0,0,224,59,243,97,41,80,146,60,78,0
0,1,0,0,1,0,0,1,0,91,216,21,74,54,7,233,50,86,0
0,0,1,0,0,1,0,0,1,339,9,32,81,57,60,145,86,16,0
1,0,0,1,0,0,1,0,0,207,155,307,70,49,0,153,96,35,1
0,1,0,0,1,0,0,1,0,259,349,273,5,54,40,46,76,31,1
0,0,1,0,0,1,0,0,1,267,359,331,75,86,61,45,93,69,0
1,0,0,1,0,0,1,0,0,62,153,63,43,60,27,214,69,49,1
0,1,0,0,1,0,0,1,0,161,289,270,63,10,43,85,56,82,0
0,0,1,0,0,1,0,0,1,126,284,331,45,22,16,19,63,95,0
1,0,0,1,0,0,1,0,0,248,188,313,87,73,78,23,81,76,0
0,1,0,0,1,0,0,1,0,94,324,337,35,5,57,154,63,22,0
0,0,1,0,0,1,0,0,1,23,155,153,20,7,48,223,86,91,0
1,0,0,1,0,0,1,0,0,237,261,18,46,57,89,233,76,52,1
0,1,0,0,1,0,0,1,0,165,275,314,12,81,46,61,71,89,1
0,0,1,0,0,1,0,0,1,113,134,120,59,97,60,61,93,6,0
1,0,0,1,0,0,1,0,0,321,16,298,8,47,25,185,98,35,0
0,1,0,0,1,0,0,1,0,265,241,149,20,79,56,5,53,24,1
0,0,1,0,0,1,0,0,1,61,285,51,100,43,51,196,61,49,1
1,0,0,1,0,0,1,0,0,140,256,75,25,60,74,69,97,81,1
0,1,0,0,1,0,0,1,0,59,207,228,50,1,35,14,56,48,0
0,0,1,0,0,1,0,0,1,351,159,252,68,79,98,136,54,48,0
1,0,0,1,0,0,1,0,0,72,96,192,3,85,99,115,94,52,1
0,1,0,0,1,0,0,1,0,255,305,22,21,3,62,197,54,78,1
0,0,1,0,0,1,0,0,1,310,333,121,93,28,74,21,57,29,0
1,0,0,1,0,0,1,0,0,343,24,91,99,12,85,213,51,57,1
0,1,0,0,1,0,0,1,0,278,44,183,57,23,98,185,90,23,0
0,0,1,0,0,1,0,0,1,175,200,203,19,11,97,183,86,99,0
1,0,0,1,0,0,1,0,0,99,128,43,11,28,78,140,84,28,1
0,1,0,0,1,0,0,1,0,59,103,235,20,38,83,69,56,38,1
0,0,1,0,0,1,0,0,1,149,175,340,31,29,93,115,71,0,0
1,0,0,1,0,0,1,0,0,82,236,25,29,66,30,60,58,29,1
0,1,0,0,1,0,0,1,0,62,287,173,82,22,67,235,55,74,0
0,0,1,0,0,1,0,0,1,272,229,142,18,24,42,231,58,33,0
1,0,0,1,0,0,1,0,0,257,344,176,3,33,67,100,51,15,0
0,1,0,0,1,0,0,1,0,162,58,242,38,93,34,247,95,34,0
0,0,1,0,0,1,0,0,1,174,217,350,54,62,95,166,83,65,0
1,0,0,1,0,0,1,0,0,112,73,300,45,85,53,247,88,100,0
0,1,0,0,1,0,0,1,0,268,159,305,16,88,40,155,93,36,0
0,0,1,0,0,1,0,0,1,307,328,299,0,20,93,43,58,59,0
1,0,0,1,0,0,1,0,0,287,234,81,35,13,64,189,70,77,0
0,1,0,0,1,0,0,1,0,14,105,155,69,74,84,233,62,74,1
0,0,1,0,0,1,0,0,1,60,225,215,16,17,70,229,97,73,0
1,0,0,1,0,0,1,0,0,178,256,134,60,66,18,194,96,8,1
0,1,0,0,1,0,0,1,0,296,9,275,8,81,24,54,68,74,1
0,0,1,0,0,1,0,0,1,283,274,347,98,1,80,21,91,62,0
1,0,0,1,0,0,1,0,0,244,123,236,48,42,60,150,92,93,1
0,1,0,0,1,0,0,1,0,258,314,115,99,22,57,50,85,83,1
0,0,1,0,0,1,0,0,1,352,104,188,8,35,14,253,70,46,1
1,0,0,1,0,0,1,0,0,317,284,249,41,73,16,158,75,31,0
0,1,0,0,1,0,0,1,0,305,192,173,88,71,32,152,89,31,0
0,0,1,0,0,1,0,0,1,198,117,56,86,37,75,4,54,22,0
1,0,0,1,0,0,1,0,0,45,12,126,63,19,70,208,80,100,0
0,1,0,0,1,0,0,1,0,151,46,111,67,98,42,149,64,87,1
0,0,1,0,0,1,0,0,1,25,325,173,42,31,23,180,92,97,0
1,0,0,1,0,0,1,0,0,301,45,32,24,95,28,216,63,49,0
0,1,0,0,1,0,0,1,0,56,148,327,78,93,34,103,67,41,1
0,0,1,0,0,1,0,0,1,91,259,63,98,76,64,75,100,19,0
1,0,0,1,0,0,1,0,0,125,350,329,100,80,57,127,51,98,0
0,1,0,0,1,0,0,1,0,169,127,115,31,48,37,233,68,80,0
0,0,1,0,0,1,0,0,1,290,141,162,24,47,74,49,100,87,0
1,0,0,1,0,0,1,0,0,339,224,183,18,60,21,122,93,34,0
0,1,0,0,1,0,0,1,0,52,81,222,51,22,79,24,50,96,1
0,0,1,0,0,1,0,0,1,49,276,231,94,91,19,112,99,90,0
1,0,0,1,0,0,1,0,0,254,291,63,37,21,30,64,88,14,1
0,1,0,0,1,0,0,1,0,348,344,44,54,92,7,35,96,90,1
0,0,1,0,0,1,0,0,1,185,256,259,97,59,68,72,71,25,1
1,0,0,1,0,0,1,0,0,118,238,132,73,48,0,199,55,89,1
0,1,0,0,1,0,0,1,0,11,205,148,74,73,92,241,95,67,1
0,0,1,0,0,1,0,0,1,274,116,317,5,6,84,14,66,73,0
1,0,0,1,0,0,1,0,0,295,325,73,64,48,85,9,66,64,1
0,1,0,0,1,0,0,1,0,240,169,117,5,22,16,218,77,16,1
0,0,1,0,0,1,0,0,1,203,43,54,53,55,76,12,55,65,0
1,0,0,1,0,0,1,0,0,144,265,69,54,46,95,96,89,47,1
0,1,0,0,1,0,0,1,0,101,208,321,24,7,12,202,57,40,1
0,0,1,0,0,1,0,0,1,129,205,186,76,53,21,62,86,5,0
1,0,0,1,0,0,1,0,0,77,297,279,66,39,13,179,88,57,0
0,1,0,0,1,0,0,1,0,165,276,290,1,62,96,17,65,60,1
0,0,1,0,0,1,0,0,1,182,72,341,88,88,87,239,60,28,0
1,0,0,1,0,0,1,0,0,56,256,76,71,38,80,62,79,91,0
0,1,0,0,1,0,0,1,0,99,315,275,67,29,83,151,85,89,0
0,0,1,0,0,1,0,0,1,40,329,206,89,41,27,235,54,27,0
1,0,0,1,0,0,1,0,0,279,201,168,21,8,47,59,83,26,1
0,1,0,0,1,0,0,1,0,85,61,127,61,32,13,96,68,38,1
0,0,1,0,0,1,0,0,1,268,152,181,24,55,40,74,82,99,1
1,0,0,1,0,0,1,0,0,190,250,64,69,64,46,97,98,2,1
0,1,0,0,1,0,0,1,0,271,181,39,71,80,42,210,70,71,0
0,0,1,0,0,1,0,0,1,117,171,226,45,34,80,17,94,53,0
1,0,0,1,0,0,1,0,0,13,261,338,88,25,13,106,60,0,1
0,1,0,0,1,0,0,1,0,162,33,184,8,15,65,181,51,89,1
0,0,1,0,0,1,0,0,1,219,59,355,66,44,40,114,55,91,0
1,0,0,1,0,0,1,0,0,286,42,1,17,88,7,188,77,8,1
0,1,0,0,1,0,0,1,0,129,178,349,30,71,32,158,87,3,1
0,0,1,0,0,1,0,0,1,81,109,347,53,41,66,223,50,91,1
1,0,0,1,0,0,1,0,0,97,145,68,35,6,73,88,78,94,0
0,1,0,0,1,0,0,1,0,198,64,121,11,50,100,253,81,78,0
0,0,1,0,0,1,0,0,1,274,61,9,6,29,30,23,93,69,1
1,0,0,1,0,0,1,0,0,233,230,7,1,97,2,40,66,73,0
0,1,0,0,1,0,0,1,0,236,57,194,16,4,60,255,90,59,1
0,0,1,0,0,1,0,0,1,139,59,134,41,19,64,150,90,63,1
1,0,0,1,0,0,1,0,0,237,153,27,22,12,85,63,67,75,0
0,1,0,0,1,0,0,1,0,221,213,114,77,51,89,153,94,47,1
0,0,1,0,0,1,0,0,1,109,21,334,7,84,83,163,63,59,0
1,0,0,1,0,0,1,0,0,291,259,205,71,78,65,127,59,90,0
0,1,0,0,1,0,0,1,0,83,44,282,30,71,77,232,72,76,0
0,0,1,0,0,1,0,0,1,50,291,297,58,85,13,89,98,50,0
1,0,0,1,0,0,1,0,0,273,285,273,94,8,31,234,70,75,1
0,1,0,0,1,0,0,1,0,166,5,111,63,77,61,176,95,73,0
0,0,1,0,0,1,0,0,1,200,296,48,32,13,78,239,94,11,0
1,0,0,1,0,0,1,0,0,36,231,327,75,55,78,118,70,33,1
0,1,0,0,1,0,0,1,0,139,276,227,83,40,85,144,95,48,0
0,0,1,0,0,1,0,0,1,23,300,119,68,76,72,77,56,61,0
1,0,0,1,0,0,1,0,0,321,41,35,25,67,38,223,55,1,1
0,1,0,0,1,0,0,1,0,359,176,279,26,29,65,217,95,49,1
0,0,1,0,0,1,0,0,1,49,68,83,5,62,85,99,57,96,1
1,0,0,1,0,0,1,0,0,28,101,277,14,62,94,102,79,50,0
0,1,0,0,1,0,0,1,0,274,144,122,39,10,26,147,61,34,0
0,0,1,0,0,1,0,0,1,37,355,111,75,58,13,249,70,28,0
1,0,0,1,0,0,1,0,0,316,291,337,54,82,28,27,96,82,1
0,1,0,0,1,0,0,1,0,161,55,266,44,89,28,226,89,72,1
0,0,1,0,0,1,0,0,1,295,6,2,94,72,24,18,83,100,1
1,0,0,1,0,0,1,0,0,266,96,94,50,74,42,79,87,40,1
0,1,0,0,1,0,0,1,0,169,212,82,1,32,30,175,82,19,0
0,0,1,0,0,1,0,0,1,154,217,101,19,18,58,8,72,98,1
1,0,0,1,0,0,1,0,0,195,143,354,19,100,28,93,66,73,1
0,1,0,0,1,0,0,1,0,220,140,232,43,66,22,203,73,48,0
0,0,1,0,0,1,0,0,1,321,28,163,80,61,11,19,85,10,0
1,0,0,1,0,0,1,0,0,323,262,109,96,90,27,185,63,14,1
0,1,0,0,1,0,0,1,0,335,206,246,52,23,72,208,78,95,1
0,0,1,0,0,1,0,0,1,345,300,153,32,84,46,58,98,16,0
1,0,0,1,0,0,1,0,0,311,161,253,7,6,20,29,69,88,0
0,1,0,0,1,0,0,1,0,202,80,133,24,18,13,178,83,40,0
0,0,1,0,0,1,0,0,1,127,106,266,8,80,67,13,60,8,0
1,0,0,1,0,0,1,0,0,282,250,301,29,20,88,34,53,71,1
0,1,0,0,1,0,0,1,0,168,9,357,0,6,20,72,60,69,1
0,0,1,0,0,1,0,0,1,50,287,141,86,9,22,21,82,47,0
1,0,0,1,0,0,1,0,0,173,40,153,68,26,65,32,98,49,0
0,1,0,0,1,0,0,1,0,164,347,45,54,90,52,142,53,94,0
0,0,1,0,0,1,0,0,1,94,262,337,91,56,96,224,61,28,1
1,0,0,1,0,0,1,0,0,338,211,241,3,55,27,7,66,25,1
0,1,0,0,1,0,0,1,0,45,349,239,20,97,35,170,93,74,1
0,0,1,0,0,1,0,0,1,322,200,51,90,9,81,67,76,11,0
1,0,0,1,0,0,1,0,0,42,317,90,97,82,32,212,51,42,0
0,1,0,0,1,0,0,1,0,79,47,117,29,25,68,105,64,61,1
0,0,1,0,0,1,0,0,1,143,78,318,71,18,11,130,72,44,1
1,0,0,1,0,0,1,0,0,314,201,360,70,3,28,252,55,33,1
0,1,0,0,1,0,0,1,0,349,304,125,39,41,24,254,52,54,0
0,0,1,0,0,1,0,0,1,169,267,326,97,71,69,152,61,83,1
1,0,0,1,0,0,1,0,0,92,215,267,81,95,77,14,60,28,0
0,1,0,0,1,0,0,1,0,62,68,306,67,83,86,166,53,27,1
0,0,1,0,0,1,0,0,1,30,100,65,63,79,77,80,51,97,0
1,0,0,1,0,0,1,0,0,303,104,281,64,3,41,175,50,0,1
0,1,0,0,1,0,0,1,0,1,92,347,60,16,33,6,75,0,1
0,0,1,0,0,1,0,0,1,355,165,29,32,84,70,30,58,34,0
1,0,0,1,0,0,1,0,0,111,21,93,63,18,82,189,80,27,0
0,1,0,0,1,0,0,1,0,53,214,0,76,2,96,219,87,84,0
0,0,1,0,0,1,0,0,1,217,323,43,71,29,72,28,77,85,1
1,0,0,1,0,0,1,0,0,159,194,98,55,4,22,122,56,74,0
0,1,0,0,1,0,0,1,0,344,245,157,51,56,43,238,81,66,0
0,0,1,0,0,1,0,0,1,115,162,187,54,37,75,84,63,36,1
1,0,0,1,0,0,1,0,0,61,9,80,59,14,50,21,86,24,0
0,1,0,0,1,0,0,1,0,62,23,290,34,71,95,220,84,80,1
0,0,1,0,0,1,0,0,1,232,126,249,52,35,14,76,61,47,1
1,0,0,1,0,0,1,0,0,178,131,340,34,22,41,237,64,36,1
0,1,0,0,1,0,0,1,0,12,186,140,91,97,97,142,58,50,1
0,0,1,0,0,1,0,0,1,205,144,173,93,20,93,154,73,32,0
1,0,0,1,0,0,1,0,0,169,88,208,82,91,65,215,96,6,1
0,1,0,0,1,0,0,1,0,332,300,213,10,16,50,111,88,10,1
0,0,1,0,0,1,0,0,1,357,338,247,97,10,70,149,98,41,0
1,0,0,1,0,0,1,0,0,255,353,115,61,20,93,193,99,16,0
0,1,0,0,1,0,0,1,0,93,357,168,53,16,12,120,89,27,0
0,0,1,0,0,1,0,0,1,122,252,73,57,86,9,156,50,6,1
1,0,0,1,0,0,1,0,0,131,247,179,81,83,52,160,80,94,1
0,1,0,0,1,0,0,1,0,34,156,123,41,46,86,49,96,74,0
0,0,1,0,0,1,0,0,1,234,6,353,51,96,40,87,81,54,0
1,0,0,1,0,0,1,0,0,286,276,183,15,21,34,127,91,84,1
0,1,0,0,1,0,0,1,0,158,161,122,19,69,14,61,81,84,1
0,0,1,0,0,1,0,0,1,310,48,185,100,85,43,10,64,98,1
1,0,0,1,0,0,1,0,0,299,146,77,36,100,68,185,69,72,1
0,1,0,0,1,0,0,1,0,269,129,301,13,35,33,93,91,62,0
0,0,1,0,0,1,0,0,1,237,157,70,79,39,31,13,54,68,1
1,0,0,1,0,0,1,0,0,225,45,297,52,71,34,145,51,37,0
0,1,0,0,1,0,0,1,0,221,227,214,67,22,51,153,90,37,0
0,0,1,0,0,1,0,0,1,310,345,24,89,29,71,228,100,55,1
1,0,0,1,0,0,1,0,0,251,256,284,52,35,47,42,71,15,1
0,1,0,0,1,0,0,1,0,9,75,52,44,39,25,184,96,27,1
0,0,1,0,0,1,0,0,1,169,14,1,74,55,84,235,64,59,0
1,0,0,1,0,0,1,0,0,21,154,187,72,26,50,49,83,66,1
0,1,0,0,1,0,0,1,0,102,356,40,77,44,65,36,77,44,1
